GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US01452,01452,ZCTA5 01452,84803,7281,94512,5748,96676,10600,41471,19862
8600000US01453,01453,ZCTA5 01453,56577,4045,71788,5858,86878,3935,31077,3656
8600000US01460,01460,ZCTA5 01460,108704,10643,133625,9002,140132,6965,47292,16304
8600000US01462,01462,ZCTA5 01462,89706,9155,104619,5890,109716,15258,36083,12236
8600000US01463,01463,ZCTA5 01463,84980,6914,97353,10737,112619,10835,40307,9457
8600000US01464,01464,ZCTA5 01464,68864,9754,79718,14408,90841,12562,29417,25284
8600000US01467,01467,ZCTA5 01467,131667,88295,131667,88295,131667,88295,-,**
8600000US01468,01468,ZCTA5 01468,62589,9988,89510,5788,89780,7640,35920,8353
8600000US01469,01469,ZCTA5 01469,81317,5639,97361,11905,105500,11976,35365,5918
8600000US01473,01473,ZCTA5 01473,96953,8297,106273,9645,112111,8646,73680,5168
8600000US01474,01474,ZCTA5 01474,98221,19693,133594,23116,138846,14695,46905,30029
8600000US01475,01475,ZCTA5 01475,61998,8360,80060,7788,89833,14666,35536,11180
8600000US01501,01501,ZCTA5 01501,71976,3729,90618,5319,98850,5436,35378,3183
8600000US01503,01503,ZCTA5 01503,97614,14700,105089,10218,115313,20158,48750,25675
8600000US01504,01504,ZCTA5 01504,75544,4626,93500,6294,107258,9058,33903,6954
8600000US01505,01505,ZCTA5 01505,93197,9198,111622,16749,126927,20713,41071,18512
8600000US01506,01506,ZCTA5 01506,63906,11544,71902,11044,84500,18872,39688,7250
8600000US01507,01507,ZCTA5 01507,92227,7276,103659,5068,114572,10865,44406,12750
8600000US01510,01510,ZCTA5 01510,60755,5900,78087,5529,95893,11997,46563,7176
8600000US01515,01515,ZCTA5 01515,80714,11236,94545,13897,99545,14322,36827,11062
8600000US01516,01516,ZCTA5 01516,88958,7146,93730,11542,109067,9222,48728,8230
8600000US01518,01518,ZCTA5 01518,53664,13838,94605,40161,100673,25913,33947,22554
8600000US01519,01519,ZCTA5 01519,114615,15958,138690,11553,146417,15701,50721,8364
8600000US01520,01520,ZCTA5 01520,99575,6149,116681,5858,123818,7778,52069,10363
8600000US01521,01521,ZCTA5 01521,75658,6557,83194,10082,92604,9841,41346,15630
8600000US01522,01522,ZCTA5 01522,102602,4576,110245,9782,116528,8325,71172,9932
8600000US01523,01523,ZCTA5 01523,97958,17555,104316,10237,114878,9968,42200,10482
8600000US01524,01524,ZCTA5 01524,60288,11041,84107,13949,95744,10246,30667,15509
8600000US01525,01525,ZCTA5 01525,82361,33598,-,**,-,**,-,**
8600000US01527,01527,ZCTA5 01527,72566,7723,88622,9953,102132,14634,31447,3822
8600000US01529,01529,ZCTA5 01529,91250,9567,106591,11929,125972,10480,40156,20871
8600000US01531,01531,ZCTA5 01531,81389,8334,86875,12030,94286,9393,61250,17263
8600000US01532,01532,ZCTA5 01532,110147,5474,123876,7489,135146,8874,56055,13483
8600000US01534,01534,ZCTA5 01534,95238,16506,113365,22097,130466,24451,35469,12959
8600000US01535,01535,ZCTA5 01535,70873,6371,82154,12252,96250,16807,36645,9448
8600000US01536,01536,ZCTA5 01536,94766,10852,120417,17297,126125,3330,37500,20399
8600000US01537,01537,ZCTA5 01537,76114,11912,87949,42218,114688,36132,-,**
8600000US01540,01540,ZCTA5 01540,60852,9046,84455,10846,97155,7801,33289,7941
8600000US01541,01541,ZCTA5 01541,121500,16922,133967,16546,148281,21429,50651,14911
8600000US01542,01542,ZCTA5 01542,94103,12879,98229,12810,100574,10346,61103,46541
8600000US01543,01543,ZCTA5 01543,95347,17455,107533,11785,122298,18981,43962,10283
8600000US01545,01545,ZCTA5 01545,99441,6111,117384,6749,132263,5697,50267,9116
8600000US01550,01550,ZCTA5 01550,48762,2816,58067,4289,74167,6742,32011,3715
8600000US01560,01560,ZCTA5 01560,80078,12295,108906,13774,127313,14769,43450,9680
8600000US01561,01561,ZCTA5 01561,-,**,-,**,-,**,-,**
8600000US01562,01562,ZCTA5 01562,65858,7053,80466,5298,88625,9478,23880,8452
8600000US01564,01564,ZCTA5 01564,104187,20721,131713,15583,143125,21481,64479,14146
8600000US01566,01566,ZCTA5 01566,98000,13846,108288,15647,115417,14133,65000,44852
8600000US01568,01568,ZCTA5 01568,115348,8424,133333,17319,156250,16327,50096,20256
8600000US01569,01569,ZCTA5 01569,90204,10377,97500,10794,116566,8140,47961,9269
8600000US01570,01570,ZCTA5 01570,51229,3364,60884,4107,74077,11741,31020,2528
8600000US01571,01571,ZCTA5 01571,62567,6013,84274,4874,106395,10409,31292,4624
8600000US01581,01581,ZCTA5 01581,106915,7354,130919,4742,138214,10167,62052,8717
8600000US01583,01583,ZCTA5 01583,74020,4232,92024,12582,101080,12709,49226,8227
8600000US01585,01585,ZCTA5 01585,61298,12274,75483,8225,82083,8554,32877,7734
8600000US01588,01588,ZCTA5 01588,60429,10116,76362,5727,91573,6974,31746,9654
8600000US01590,01590,ZCTA5 01590,99692,10118,113578,11501,125446,12585,72303,19440
8600000US01602,01602,ZCTA5 01602,62709,4128,83857,5564,94734,6540,40968,6264
8600000US01603,01603,ZCTA5 01603,40967,4581,53231,6613,61615,11846,26807,4326
8600000US01604,01604,ZCTA5 01604,50426,2425,58452,3827,81132,5984,35482,3323
8600000US01605,01605,ZCTA5 01605,35446,3696,42131,4598,63609,5409,21841,3507
8600000US01606,01606,ZCTA5 01606,65163,5214,80152,4462,96536,9074,45386,7245
8600000US01607,01607,ZCTA5 01607,47068,9291,66089,6327,69615,8477,29199,3588
8600000US01608,01608,ZCTA5 01608,18843,5339,25823,5598,26616,14579,12289,3947
8600000US01609,01609,ZCTA5 01609,42863,3511,64871,7203,91310,19230,23689,6782
8600000US01610,01610,ZCTA5 01610,31182,2654,37227,5112,50726,6857,18146,4472
8600000US01611,01611,ZCTA5 01611,81971,22386,92188,40560,107188,34215,32361,20367
8600000US01612,01612,ZCTA5 01612,94135,11993,115139,19347,124329,13626,47898,16100
8600000US01701,01701,ZCTA5 01701,100788,7381,117027,5824,126336,3779,52292,9693
8600000US01702,01702,ZCTA5 01702,51137,3689,62488,7519,80572,7980,32824,6482
8600000US01718,01718,ZCTA5 01718,131484,62010,155357,112033,225750,161823,-,**
8600000US01719,01719,ZCTA5 01719,103556,7549,154205,22229,175833,23136,51504,7304
8600000US01720,01720,ZCTA5 01720,131413,6483,159129,10290,170856,12938,51369,6678
8600000US01721,01721,ZCTA5 01721,103700,8694,122210,10800,148905,8157,52447,12359
8600000US01730,01730,ZCTA5 01730,117688,15147,146146,24590,158553,19072,66987,7909
8600000US01731,01731,ZCTA5 01731,84333,13305,83667,12919,91300,15631,101250,40555
8600000US01740,01740,ZCTA5 01740,151023,10723,161417,18478,164519,21607,66563,38163
8600000US01741,01741,ZCTA5 01741,167400,26684,195563,25367,203125,22118,60030,40452
8600000US01742,01742,ZCTA5 01742,137991,14060,158247,11969,170685,11214,63611,24536
8600000US01745,01745,ZCTA5 01745,120766,11026,121694,17114,122016,29644,18594,13317
8600000US01746,01746,ZCTA5 01746,110295,5398,127250,8032,138860,8652,43359,15160
8600000US01747,01747,ZCTA5 01747,99792,16478,117964,12951,122726,16079,52417,25899
8600000US01748,01748,ZCTA5 01748,143190,8920,165790,9558,171129,14623,48203,22146
8600000US01749,01749,ZCTA5 01749,80574,6345,97233,7183,110709,4992,46725,7843
8600000US01752,01752,ZCTA5 01752,72222,3947,85563,5794,102334,7018,46437,3206
8600000US01754,01754,ZCTA5 01754,90134,12675,115525,10423,124746,9117,40882,8481
8600000US01756,01756,ZCTA5 01756,121298,14656,131473,21582,141810,15549,40982,32712
8600000US01757,01757,ZCTA5 01757,73117,5809,91019,4518,103384,3217,45385,4196
8600000US01760,01760,ZCTA5 01760,104600,4256,136193,8299,150273,9134,52075,5510
8600000US01770,01770,ZCTA5 01770,158250,18949,168036,15521,173906,26822,63125,62619
8600000US01772,01772,ZCTA5 01772,147216,6894,173618,14106,188917,21172,48947,9660
8600000US01773,01773,ZCTA5 01773,143505,14619,183661,23242,189375,23305,65700,29458
8600000US01775,01775,ZCTA5 01775,146799,21475,158807,7209,170500,18184,44625,25371
8600000US01776,01776,ZCTA5 01776,164013,7826,176920,9719,183821,16320,41604,8328
8600000US01778,01778,ZCTA5 01778,157005,13022,189934,13349,194398,16317,44738,14839
8600000US01801,01801,ZCTA5 01801,84479,5361,100845,5608,111425,5863,51408,2701
8600000US01803,01803,ZCTA5 01803,92141,4821,110517,4000,115972,9427,60688,9284
8600000US01810,01810,ZCTA5 01810,134627,6226,160794,9239,180744,7713,53608,4770
8600000US01821,01821,ZCTA5 01821,100158,6556,105767,6503,121410,4882,54052,12014
8600000US01824,01824,ZCTA5 01824,109638,6103,130830,6222,135073,3998,48730,9390
8600000US01826,01826,ZCTA5 01826,86884,8433,94654,6775,111281,5721,44958,8983
8600000US01827,01827,ZCTA5 01827,118984,8458,145045,18301,153011,13105,56000,23686
8600000US01830,01830,ZCTA5 01830,57917,4035,71534,4188,94422,5487,36556,4294
8600000US01832,01832,ZCTA5 01832,63078,4430,74967,10192,92788,8653,41542,8868
8600000US01833,01833,ZCTA5 01833,106016,11766,127212,7729,134063,10166,46625,6965
8600000US01834,01834,ZCTA5 01834,96512,5329,98810,7078,100515,18208,38723,18137
8600000US01835,01835,ZCTA5 01835,71827,5321,81699,7928,99043,8080,48011,7148
8600000US01840,01840,ZCTA5 01840,19855,3596,36326,8127,46875,8704,11268,697
8600000US01841,01841,ZCTA5 01841,34636,2652,37057,2377,51420,5827,19165,2490
8600000US01843,01843,ZCTA5 01843,42707,4613,43395,6108,71481,5287,37145,6997
8600000US01844,01844,ZCTA5 01844,72664,4329,87373,5547,100877,3930,35333,5651
8600000US01845,01845,ZCTA5 01845,102008,5376,129578,6371,141446,9286,42148,10240
8600000US01850,01850,ZCTA5 01850,42437,6212,47054,9430,76450,6430,24978,8404
8600000US01851,01851,ZCTA5 01851,49583,3998,55603,4299,77535,6938,33413,3843
8600000US01852,01852,ZCTA5 01852,50348,3196,61610,4747,90827,8151,33151,3192
8600000US01854,01854,ZCTA5 01854,40229,5012,54640,4743,81363,5562,19868,3457
8600000US01860,01860,ZCTA5 01860,77481,18572,115121,21151,121652,14810,37009,18741
8600000US01862,01862,ZCTA5 01862,102330,13068,113016,9197,121161,5954,45982,22718
8600000US01863,01863,ZCTA5 01863,80538,9172,103518,9985,128750,20527,35000,8352
8600000US01864,01864,ZCTA5 01864,119933,10809,142266,10718,150451,10165,52302,3086
8600000US01867,01867,ZCTA5 01867,110043,5974,134632,11293,145582,9674,42490,5189
8600000US01876,01876,ZCTA5 01876,93016,4257,110512,6569,118058,4608,41393,7436
8600000US01879,01879,ZCTA5 01879,99325,18434,119504,18798,137523,15213,55933,8840
8600000US01880,01880,ZCTA5 01880,92474,5496,114619,5592,123566,10256,52155,4199
8600000US01886,01886,ZCTA5 01886,130739,10983,148775,6744,153395,6679,56121,10460
8600000US01887,01887,ZCTA5 01887,102301,6192,118375,6460,123922,5251,55171,7898
8600000US01890,01890,ZCTA5 01890,149321,13377,182264,13031,192589,12760,52431,5463
8600000US01901,01901,ZCTA5 01901,21905,3858,29107,15097,40481,23129,18971,10649
8600000US01902,01902,ZCTA5 01902,39654,2689,46153,4651,69798,6062,23527,4994
8600000US01904,01904,ZCTA5 01904,86477,4080,96974,10414,106709,4914,61133,11789
8600000US01905,01905,ZCTA5 01905,55185,4728,60924,7985,81288,5039,30752,4422
8600000US01906,01906,ZCTA5 01906,78372,5171,92181,6765,102015,4069,37722,5977
8600000US01907,01907,ZCTA5 01907,103064,5782,125966,10802,137995,9773,47708,12701
8600000US01908,01908,ZCTA5 01908,72625,11472,129313,18550,136406,26457,40625,11443
8600000US01913,01913,ZCTA5 01913,75861,4373,90997,8192,110649,7915,54946,9232
8600000US01915,01915,ZCTA5 01915,73839,3871,98151,5565,115603,5812,39490,5677
8600000US01921,01921,ZCTA5 01921,153578,30387,166453,25651,171429,12619,91450,35263
8600000US01922,01922,ZCTA5 01922,86806,50542,116853,16340,126103,20139,50813,16337
8600000US01923,01923,ZCTA5 01923,79913,5003,100552,5207,115191,7889,38867,3678
8600000US01929,01929,ZCTA5 01929,103750,14701,120774,16469,136607,21434,51218,6859
8600000US01930,01930,ZCTA5 01930,63917,4457,87667,4782,96109,5911,32759,4325
8600000US01937,01937,ZCTA5 01937,-,**,-,**,-,**,-,**
8600000US01938,01938,ZCTA5 01938,77788,6831,101486,7450,114844,15663,37673,7128
8600000US01940,01940,ZCTA5 01940,112151,6463,130773,16598,143438,16665,52833,17494
8600000US01944,01944,ZCTA5 01944,92604,17425,115677,29427,146100,41145,33906,14217
8600000US01945,01945,ZCTA5 01945,103148,8031,135991,8384,150258,11476,46117,9486
8600000US01949,01949,ZCTA5 01949,106326,11439,119344,8628,126557,6696,36058,26325
8600000US01950,01950,ZCTA5 01950,87162,5881,124947,9063,148872,13313,52397,6130
8600000US01951,01951,ZCTA5 01951,93040,14243,108167,19646,113019,15411,61563,18712
8600000US01952,01952,ZCTA5 01952,65903,11501,86630,5286,93938,5466,37286,10898
8600000US01960,01960,ZCTA5 01960,63822,3111,84847,5437,93600,5619,38460,6047
8600000US01966,01966,ZCTA5 01966,68448,6940,91585,5425,92883,5283,34770,8930
8600000US01969,01969,ZCTA5 01969,85496,6992,115921,26144,125698,15975,23417,17472
8600000US01970,01970,ZCTA5 01970,61035,3076,78642,7131,95572,5553,39579,6828
8600000US01982,01982,ZCTA5 01982,114907,15957,131250,12841,137209,8498,42083,14179
8600000US01983,01983,ZCTA5 01983,128283,12557,160571,19819,162214,13443,44406,19518
8600000US01984,01984,ZCTA5 01984,99375,17329,149550,14614,158182,24782,37600,12560
8600000US01985,01985,ZCTA5 01985,138947,17985,157331,14143,161369,11249,41875,30879
8600000US02019,02019,ZCTA5 02019,90630,5857,106580,9227,122946,7559,45650,16203
8600000US02021,02021,ZCTA5 02021,93672,6439,123250,8834,140500,13018,53851,14266
8600000US02025,02025,ZCTA5 02025,128224,19662,151528,23161,166801,26619,36442,29207
8600000US02026,02026,ZCTA5 02026,87108,5019,115379,5560,128346,5821,45207,5970
8600000US02030,02030,ZCTA5 02030,189265,21304,205139,17987,211848,24112,-,**
8600000US02032,02032,ZCTA5 02032,100658,17873,122266,21369,131987,25642,44519,29758
8600000US02035,02035,ZCTA5 02035,95665,4635,108510,8399,120530,11639,51979,8921
8600000US02038,02038,ZCTA5 02038,108815,6951,127639,9028,140903,7323,43889,12074
8600000US02043,02043,ZCTA5 02043,118148,13567,158117,10962,172694,16387,36890,5263
8600000US02045,02045,ZCTA5 02045,78114,7514,95975,10818,107542,5618,50399,11529
8600000US02047,02047,ZCTA5 02047,-,**,-,**,-,**,-,**
8600000US02048,02048,ZCTA5 02048,102090,5223,118220,5580,129574,12046,58286,7275
8600000US02050,02050,ZCTA5 02050,84747,9285,108764,7679,115313,6975,41250,8379
8600000US02052,02052,ZCTA5 02052,147630,13348,164083,19963,174912,16591,54911,22200
8600000US02053,02053,ZCTA5 02053,109865,7969,141824,10345,150213,8957,39031,5250
8600000US02054,02054,ZCTA5 02054,97591,13092,105259,12062,109297,19450,46281,13012
8600000US02056,02056,ZCTA5 02056,138452,13161,155221,7389,159964,7228,56429,34668
8600000US02061,02061,ZCTA5 02061,114560,8123,126016,13046,137361,14077,37639,16460
8600000US02062,02062,ZCTA5 02062,83883,3444,107097,5769,116417,5021,48250,8212
8600000US02066,02066,ZCTA5 02066,110492,11277,135194,9651,152557,14978,34919,4746
8600000US02067,02067,ZCTA5 02067,129609,10496,139553,21336,163602,11183,63179,28333
8600000US02071,02071,ZCTA5 02071,105865,27451,113672,35700,128274,39845,-,**
8600000US02072,02072,ZCTA5 02072,75109,4468,93357,4808,107473,7904,36085,7596
8600000US02081,02081,ZCTA5 02081,95592,10366,117672,10794,130996,13280,48819,6499
8600000US02090,02090,ZCTA5 02090,140355,16254,161113,11000,175385,16138,47230,5333
8600000US02093,02093,ZCTA5 02093,99924,9324,128942,9883,139545,9955,39509,8244
8600000US02108,02108,ZCTA5 02108,115042,16694,181696,47108,182173,49910,93011,28542
8600000US02109,02109,ZCTA5 02109,117344,23290,174500,21963,180382,31235,93125,17493
8600000US02110,02110,ZCTA5 02110,120800,42345,159018,136316,167250,159225,78657,49196
8600000US02111,02111,ZCTA5 02111,39670,13258,47321,20869,49063,28130,38545,16109
8600000US02113,02113,ZCTA5 02113,86094,7615,101500,7430,144107,62867,77422,9113
8600000US02114,02114,ZCTA5 02114,86863,8738,156250,35295,196852,25207,68750,9410
8600000US02115,02115,ZCTA5 02115,35274,5268,46824,9083,99301,24161,31719,5249
8600000US02116,02116,ZCTA5 02116,100674,6021,145556,21937,183667,23614,80000,17141
8600000US02118,02118,ZCTA5 02118,59589,8491,80707,24230,175833,26762,53020,6646
8600000US02119,02119,ZCTA5 02119,30278,3311,37480,4912,63000,15299,18104,3020
8600000US02120,02120,ZCTA5 02120,29592,2958,31023,5974,54740,14779,27599,4469
8600000US02121,02121,ZCTA5 02121,26313,1291,31703,2426,56524,6258,16613,4757
8600000US02122,02122,ZCTA5 02122,53103,3980,54107,5266,80561,8501,50282,9716
8600000US02124,02124,ZCTA5 02124,50044,3476,55450,5967,95484,6932,29824,7598
8600000US02125,02125,ZCTA5 02125,49683,3911,52545,5119,73443,5945,42255,5021
8600000US02126,02126,ZCTA5 02126,47902,2591,53726,4139,77917,12033,35725,13084
8600000US02127,02127,ZCTA5 02127,85336,5059,80739,10589,130947,7552,87743,7797
8600000US02128,02128,ZCTA5 02128,52152,2183,51618,3775,67964,6878,43159,4605
8600000US02129,02129,ZCTA5 02129,90674,7494,118125,11394,150677,6089,82717,5086
8600000US02130,02130,ZCTA5 02130,79419,4449,94692,7359,126042,6317,64518,4500
8600000US02131,02131,ZCTA5 02131,68655,4256,81851,6278,112200,8004,48399,7010
8600000US02132,02132,ZCTA5 02132,91273,4724,122198,5380,144472,6082,52378,7760
8600000US02134,02134,ZCTA5 02134,47485,4417,70592,18181,69875,17639,41322,5557
8600000US02135,02135,ZCTA5 02135,57330,2463,66620,4530,82000,6087,49938,5008
8600000US02136,02136,ZCTA5 02136,62114,2724,67397,5049,93945,6623,38933,5209
8600000US02138,02138,ZCTA5 02138,84305,5544,125632,7497,140313,13051,60602,5429
8600000US02139,02139,ZCTA5 02139,82953,4941,104705,8607,130000,9002,72390,6910
8600000US02140,02140,ZCTA5 02140,85417,7976,96507,7308,126409,8229,65967,12155
8600000US02141,02141,ZCTA5 02141,73322,6654,89183,9819,108021,16532,57650,10170
8600000US02142,02142,ZCTA5 02142,113950,24135,158125,51574,180875,29621,100893,12924
8600000US02143,02143,ZCTA5 02143,80961,4694,85520,7787,105055,7957,77273,5731
8600000US02144,02144,ZCTA5 02144,93234,5057,118902,10316,137980,6110,77603,6130
8600000US02145,02145,ZCTA5 02145,62752,6294,70163,11691,89103,9229,53517,4474
8600000US02148,02148,ZCTA5 02148,60045,3083,70842,4105,79459,4379,37148,5321
8600000US02149,02149,ZCTA5 02149,52427,3094,56154,3456,78542,6129,39375,6950
8600000US02150,02150,ZCTA5 02150,49643,3440,53219,4020,62107,7706,31650,4009
8600000US02151,02151,ZCTA5 02151,51468,2008,61557,5678,75404,5734,35461,3399
8600000US02152,02152,ZCTA5 02152,62997,5776,84297,9281,98300,10011,39732,6069
8600000US02155,02155,ZCTA5 02155,79572,3063,97381,3549,111518,5334,53750,4906
8600000US02163,02163,ZCTA5 02163,51500,19283,68333,14951,68333,14951,43750,21243
8600000US02169,02169,ZCTA5 02169,62157,2149,77888,5804,94515,5878,42967,5600
8600000US02170,02170,ZCTA5 02170,71065,7056,87364,9375,96277,10773,48604,10421
8600000US02171,02171,ZCTA5 02171,73280,5522,83972,6532,89091,7404,59901,5905
8600000US02176,02176,ZCTA5 02176,87712,6572,117355,9111,129167,8791,50077,8593
8600000US02180,02180,ZCTA5 02180,83783,6346,113131,7724,125817,5871,41505,3252
8600000US02184,02184,ZCTA5 02184,85863,4364,104535,6213,116933,7022,44463,7269
8600000US02186,02186,ZCTA5 02186,122516,5558,139596,9103,157500,9245,41218,9276
8600000US02188,02188,ZCTA5 02188,75129,6629,98691,9912,108925,5783,41841,5943
8600000US02189,02189,ZCTA5 02189,51653,7049,68438,10187,101075,13334,41723,4564
8600000US02190,02190,ZCTA5 02190,80139,4598,97853,6289,106813,11820,49904,8896
8600000US02191,02191,ZCTA5 02191,70731,4579,92260,10917,100614,10096,51049,7166
8600000US02199,02199,ZCTA5 02199,99250,47715,195833,128737,221250,125984,74500,9274
8600000US02203,02203,ZCTA5 02203,-,**,-,**,-,**,-,**
8600000US02210,02210,ZCTA5 02210,155313,24026,180057,25138,173304,19414,126528,33256
8600000US02215,02215,ZCTA5 02215,40115,5620,73224,19392,90664,28164,32517,6342
8600000US02301,02301,ZCTA5 02301,44873,2290,52862,4019,79512,2535,26234,4491
8600000US02302,02302,ZCTA5 02302,61527,3051,67959,4228,86174,7257,31648,6398
8600000US02322,02322,ZCTA5 02322,68021,7999,89423,20643,105029,8575,33558,11527
8600000US02324,02324,ZCTA5 02324,85992,7361,103806,9182,121019,9704,41477,4100
8600000US02330,02330,ZCTA5 02330,75260,5156,91399,6495,94387,5847,33378,15593
8600000US02332,02332,ZCTA5 02332,119428,6963,135903,11843,150774,10823,55984,14414
8600000US02333,02333,ZCTA5 02333,82823,8312,104622,11399,112455,11703,41424,4782
8600000US02338,02338,ZCTA5 02338,73119,13146,89131,8354,92917,22928,28877,6366
8600000US02339,02339,ZCTA5 02339,105635,9240,122620,17560,138506,10032,40000,14206
8600000US02341,02341,ZCTA5 02341,93517,6569,103750,7994,110417,11164,39135,18018
8600000US02343,02343,ZCTA5 02343,66815,6180,82953,11748,91062,9096,35855,4190
8600000US02346,02346,ZCTA5 02346,76968,6387,92990,5004,99981,6014,44728,11570
8600000US02347,02347,ZCTA5 02347,93676,4940,109485,7322,115625,12682,48125,7946
8600000US02351,02351,ZCTA5 02351,76989,5595,93519,6344,105019,7435,43613,9476
8600000US02356,02356,ZCTA5 02356,109024,7265,120363,8680,132826,17666,52426,8585
8600000US02357,02357,ZCTA5 02357,-,**,-,**,-,**,-,**
8600000US02359,02359,ZCTA5 02359,93075,5898,106763,7758,123146,7154,49464,6728
8600000US02360,02360,ZCTA5 02360,80905,3154,97237,3800,108876,5108,46357,4019
8600000US02364,02364,ZCTA5 02364,88694,11510,111116,7133,119089,6142,31205,8073
8600000US02366,02366,ZCTA5 02366,-,**,-,**,-,**,-,**
8600000US02367,02367,ZCTA5 02367,84602,16495,96290,6874,106250,19869,51765,16998
8600000US02368,02368,ZCTA5 02368,65473,3478,80220,5921,89888,11557,43244,5309
8600000US02370,02370,ZCTA5 02370,70750,9300,84090,9490,98627,5699,50113,7843
8600000US02375,02375,ZCTA5 02375,90313,6906,110663,6630,123676,11259,46016,8000
8600000US02379,02379,ZCTA5 02379,80709,4548,103295,11580,111950,8018,37879,7698
8600000US02382,02382,ZCTA5 02382,75898,5774,92348,3757,101350,7838,38790,7807
8600000US02420,02420,ZCTA5 02420,156042,11473,184183,8643,189525,8177,44907,14351
8600000US02421,02421,ZCTA5 02421,149414,13588,178214,14502,202200,15414,51992,9435
8600000US02445,02445,ZCTA5 02445,102539,7381,137111,11327,154907,11347,62486,6227
8600000US02446,02446,ZCTA5 02446,93750,7307,140833,7152,152473,13808,61438,4640
8600000US02451,02451,ZCTA5 02451,91359,8698,110093,11959,126585,6689,60743,7729
8600000US02452,02452,ZCTA5 02452,83283,6412,101298,9784,117432,10669,57453,10057
8600000US02453,02453,ZCTA5 02453,75550,6509,91875,7945,101800,9369,52510,6976
8600000US02457,02457,ZCTA5 02457,-,**,-,**,-,**,-,**
8600000US02458,02458,ZCTA5 02458,100768,9838,153750,12592,183592,10211,60037,9166
8600000US02459,02459,ZCTA5 02459,150282,23136,189813,20938,217448,19527,56284,15198
8600000US02460,02460,ZCTA5 02460,121250,16580,155972,26056,178846,15805,59886,9531
8600000US02461,02461,ZCTA5 02461,156000,14898,181625,13786,203707,26424,71063,11841
8600000US02462,02462,ZCTA5 02462,106324,32548,218977,35084,227813,36231,27768,16758
8600000US02464,02464,ZCTA5 02464,95750,11335,110000,19973,110724,46520,61838,30537
8600000US02465,02465,ZCTA5 02465,133958,11952,171597,13103,188086,11445,62778,19794
8600000US02466,02466,ZCTA5 02466,107717,8725,137321,23516,152537,13063,41985,10403
8600000US02467,02467,ZCTA5 02467,108413,7579,148281,18509,175038,23017,62232,10881
8600000US02468,02468,ZCTA5 02468,190139,24624,209783,18133,211920,19700,50375,16690
8600000US02472,02472,ZCTA5 02472,91991,4296,110780,6143,120208,7414,70830,7563
8600000US02474,02474,ZCTA5 02474,100157,7743,130378,5191,139282,8251,60942,6179
8600000US02476,02476,ZCTA5 02476,96442,7492,137393,7510,145556,13008,51206,11000
8600000US02478,02478,ZCTA5 02478,114082,7353,141034,9545,158699,9778,55039,6728
8600000US02481,02481,ZCTA5 02481,179655,7450,215291,25715,234559,16469,93819,20143
8600000US02482,02482,ZCTA5 02482,158468,11022,193385,18339,201974,19769,59598,14582
8600000US02492,02492,ZCTA5 02492,144898,15240,175820,17616,186865,12739,51120,14236
8600000US02493,02493,ZCTA5 02493,191744,13685,235766,29023,"250,000+",***,-,**
8600000US02494,02494,ZCTA5 02494,125481,25565,154962,8073,159833,18997,58468,15212
